h3index,geometry,ID_HDC_G0,UC_NM_MN,CTR_MN_ISO,CTR_MN_NM,GRGN_L1,GRGN_L2,neighborhood_id
863cf1087ffffff,"MULTIPOLYGON (((90.1102726602511 23.70561261217379, 90.11073587392052 23.706694790365155, 90.12127273040127 23.706694836403813, 90.11876136075043 23.70082762280845, 90.1102726602511 23.70561261217379)), ((90.12319301023645 23.69832954955646, 90.12822894368865 23.69832952120731, 90.12725055635143 23.69604235435961, 90.12319301023645 23.69832954955646)))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1087ffffff_9872
863cf10b7ffffff,"POLYGON ((90.07355400027636 23.690506283346597, 90.04699025108552 23.705467968211753, 90.04751472320514 23.706694788101398, 90.04481207097494 23.706694799716598, 90.04122689854705 23.708714101271806, 90.041627422103 23.715055654201013, 90.07216908860372 23.715055643414047, 90.06858847606982 23.70669482744761, 90.07912534367173 23.70669482129415, 90.07554465297544 23.698329496386858, 90.09007238316205 23.69832952669017, 90.07355400027636 23.690506283346597))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf10b7ffffff_9872
863cf156fffffff,"POLYGON ((90.04122689854705 23.708714101271806, 90.0369804219221 23.706700693549383, 90.0405540823014 23.715055654580105, 90.041627422103 23.715055654201013, 90.04122689854705 23.708714101271806))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf156fffffff_9872
863cf10afffffff,"MULTIPOLYGON (((90.21387274648173 23.79039522094355, 90.2138697033816 23.79034751997381, 90.19932928018495 23.79034751170479, 90.20218255187223 23.796980442489563, 90.21387274648173 23.79039522094355)), ((90.1469863281274 23.79229052238739, 90.18152784279633 23.808615478498524, 90.19910719840588 23.798712824591377, 90.17130386625459 23.798712826739596, 90.16770538673276 23.790347587289038, 90.14686283262661 23.79034757275842, 90.1469863281274 23.79229052238739)))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf10afffffff_9872
863cf10a7ffffff,"MULTIPOLYGON (((90.1469863281274 23.79229052238739, 90.14686283262661 23.79034757275842, 90.12554457063888 23.790347557896162, 90.12913862484402 23.798712791336992, 90.11859726304262 23.79871285343753, 90.12190547797653 23.806407442871684, 90.1469863281274 23.79229052238739)), ((90.11464443171239 23.81049437023367, 90.12070604454178 23.807082551822244, 90.11165448985444 23.80708251384794, 90.11273398920369 23.809590450492085, 90.11464443171239 23.81049437023367)))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf10a7ffffff_9872
863cf1017ffffff,"POLYGON ((90.11464443171239 23.81049437023367, 90.11490768522104 23.81464046918732, 90.11885590175713 23.823813125879386, 90.12939719150467 23.823813129903836, 90.13300017208913 23.832182801372515, 90.14354597066972 23.832182835562392, 90.13994300517696 23.823813139443946, 90.15048434358623 23.823813071531312, 90.14688137353004 23.81544784877145, 90.18196326080316 23.815447816013883, 90.18152784279633 23.808615478498524, 90.1469863281274 23.79229052238739, 90.12190547797653 23.806407442871684, 90.12219573728235 23.807082558072004, 90.12070604454178 23.807082551822244, 90.11464443171239 23.81049437023367))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1017ffffff_9872
863cf118fffffff,"POLYGON ((90.11464443171239 23.81049437023367, 90.11273398920369 23.809590450492085, 90.11490768522104 23.81464046918732, 90.11464443171239 23.81049437023367))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf118fffffff_9872
863cf1007ffffff,"MULTIPOLYGON (((90.22048779383759 23.893976441150773, 90.22028211910666 23.89075761711301, 90.21100322500575 23.890757616030164, 90.21397943232569 23.8976372546075, 90.22048779383759 23.893976441150773)), ((90.15357638666738 23.895861192995483, 90.18813119562812 23.912176332155997, 90.21133035215696 23.899127305261864, 90.17243646857878 23.89912734783868, 90.16882016140623 23.890757562840914, 90.15827439257784 23.890757545269867, 90.15465805214966 23.88239227513286, 90.15271892073552 23.882392277488314, 90.15357638666738 23.895861192995483)))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1007ffffff_9872
863cf1037ffffff,"POLYGON ((90.15357638666738 23.895861192995483, 90.15271892073552 23.882392277488314, 90.1441122182563 23.882392287942835, 90.15064480754745 23.897508804637148, 90.15357638666738 23.895861192995483))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1037ffffff_9872
863cf1057ffffff,"POLYGON ((90.35435303643342 23.89011871507191, 90.35213083179188 23.855594800409502, 90.31755461641427 23.839307094696846, 90.28519952485583 23.85754180863757, 90.28741340314664 23.89206228624682, 90.32199070005248 23.908351491251562, 90.35435303643342 23.89011871507191))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1057ffffff_9872
863cf100fffffff,"POLYGON ((90.22048779383759 23.893976441150773, 90.25505389193864 23.91027862602309, 90.28741340314664 23.89206228624682, 90.28519952485583 23.85754180863757, 90.25063446361975 23.841241141491288, 90.23548191986777 23.849773895968962, 90.24956996038522 23.88239231938387, 90.23902419691079 23.88239235480444, 90.24264053896492 23.89075761972224, 90.22028211910666 23.89075761711301, 90.22048779383759 23.893976441150773))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf100fffffff_9872
863cf1047ffffff,"POLYGON ((90.39116861626981 23.940905364544605, 90.38894144165893 23.90639491476932, 90.35435303643342 23.89011871507191, 90.32199070005248 23.908351491251562, 90.32420954683697 23.94285852837725, 90.35879905854476 23.959136206262947, 90.39116861626981 23.940905364544605))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1047ffffff_9872
863cf1077ffffff,"POLYGON ((90.28741340314664 23.89206228624682, 90.25505389193864 23.91027862602309, 90.25726440825665 23.944782212620716, 90.29184276694735 23.961072914253318, 90.32420954683697 23.94285852837725, 90.32199070005248 23.908351491251562, 90.28741340314664 23.89206228624682))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1077ffffff_9872
863cf102fffffff,"POLYGON ((90.18813119562812 23.912176332155997, 90.19033337890978 23.946676430380666, 90.2249004941177 23.962980130249306, 90.25726440825665 23.944782212620716, 90.25505389193864 23.91027862602309, 90.22048779383759 23.893976441150773, 90.21397943232569 23.8976372546075, 90.21462404306851 23.89912730165629, 90.21133035215696 23.899127305261864, 90.18813119562812 23.912176332155997))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf102fffffff_9872
863cf1067ffffff,"POLYGON ((90.32420954683697 23.94285852837725, 90.29184276694735 23.961072914253318, 90.29405825283295 23.995563023192613, 90.32864885127755 24.011842176665635, 90.36102287639139 23.99362974132184, 90.35879905854476 23.959136206262947, 90.32420954683697 23.94285852837725))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1067ffffff_9872
863cf115fffffff,"POLYGON ((90.29184276694735 23.961072914253318, 90.25726440825665 23.944782212620716, 90.2249004941177 23.962980130249306, 90.22710764543245 23.997466775255322, 90.26168704614756 24.01375897084932, 90.29405825283295 23.995563023192613, 90.29184276694735 23.961072914253318))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf115fffffff_9872
863cf1a97ffffff,"POLYGON ((90.33086930931015 24.046318746489266, 90.3654721266093 24.062586287004113, 90.39785337343669 24.044375798793503, 90.39562458196987 24.00989582723205, 90.36102287639139 23.99362974132184, 90.32864885127755 24.011842176665635, 90.33086930931015 24.046318746489266))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1a97ffffff_9872
863cf114fffffff,"POLYGON ((90.33086930931015 24.046318746489266, 90.32864885127755 24.011842176665635, 90.29405825283295 23.995563023192613, 90.26168704614756 24.01375897084932, 90.26389916809596 24.048232101152987, 90.28503352237625 24.05817902112021, 90.30976252111488 24.058178986865457, 90.33086930931015 24.046318746489266))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf114fffffff_9872
863cf1147ffffff,"POLYGON ((90.26389916809596 24.048232101152987, 90.26168704614756 24.01375897084932, 90.22710764543245 23.997466775255322, 90.19473934510184 24.015646222955752, 90.19694312838655 24.050115875990713, 90.23152355134849 24.066409562877364, 90.26389916809596 24.048232101152987))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1147ffffff_9872
863cf1027ffffff,"POLYGON ((90.19033337890978 23.946676430380666, 90.18813119562812 23.912176332155997, 90.15357638666738 23.895861192995483, 90.15064480754745 23.897508804637148, 90.15496122253572 23.907497058348135, 90.14441544872169 23.907497009623516, 90.14803625864569 23.915866809793823, 90.12133867383247 23.915866819904856, 90.12341663694824 23.94854119507603, 90.14284607705056 23.957715457592588, 90.1450575538597 23.957715452981123, 90.14143231012095 23.949345674280554, 90.17307853903284 23.94934576097696, 90.17552582592684 23.9549957938762, 90.19033337890978 23.946676430380666))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1027ffffff_9872
863cf111fffffff,"POLYGON ((90.05651436029179 23.95037652043837, 90.09105871773896 23.966706139688128, 90.12341663694824 23.94854119507603, 90.12133867383247 23.915866819904856, 90.11639447942177 23.915866821777346, 90.12001080477621 23.924236509541462, 90.10946501768508 23.924236532502402, 90.11308583045675 23.932606236606873, 90.10253558969809 23.93260624591342, 90.10616081647666 23.940975966304343, 90.07451462279668 23.940975957446955, 90.07089380370087 23.93260621346627, 90.06034358835556 23.93260624637156, 90.06396433901772 23.940975966654687, 90.05591873323284 23.940975981885625, 90.05651436029179 23.95037652043837))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf111fffffff_9872
863cf1117ffffff,"POLYGON ((90.02415957009924 23.968524960628187, 90.05651436029179 23.95037652043837, 90.05591873323284 23.940975981885625, 90.03231813947174 23.940976026563334, 90.02870180074137 23.932606287244905, 90.01815158924983 23.932606253037058, 90.02177234143014 23.940975966870283, 90.01122211899711 23.940976004428844, 90.01484292693584 23.949345736542785, 90.00429269490881 23.949345754841467, 90.00961362288898 23.961641145051157, 90.01901365228517 23.966089674105106, 90.02208891727636 23.96608968303156, 90.02288204729815 23.967920377699965, 90.02415957009924 23.968524960628187))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1117ffffff_9872
863cf1157ffffff,"POLYGON ((90.19473934510184 24.015646222955752, 90.22710764543245 23.997466775255322, 90.2249004941177 23.962980130249306, 90.19033337890978 23.946676430380666, 90.17552582592684 23.9549957938762, 90.17670382123745 23.9577154228157, 90.18725404209843 23.95771542165687, 90.1981521240188 23.9828291228073, 90.18760186672218 23.982829063015433, 90.19123601654731 23.991203314544585, 90.18068578337042 23.991203329833912, 90.18431999929359 23.999573060564448, 90.1737697200601 23.999573060016473, 90.17715060629905 24.00734990313207, 90.19473934510184 24.015646222955752))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1157ffffff_9872
863cf110fffffff,"POLYGON ((90.12341663694824 23.94854119507603, 90.09105871773896 23.966706139688128, 90.09208300241983 23.98282909751719, 90.11374575354368 23.982829137297124, 90.11737546119973 23.99120333770315, 90.12793019489126 23.99120329333536, 90.12066627866027 23.9744593379353, 90.13121655898073 23.97445934924509, 90.12758683293616 23.96608962944705, 90.13813707865351 23.966089623967328, 90.1345073441019 23.957715474980866, 90.14284607705056 23.957715457592588, 90.12341663694824 23.94854119507603))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf110fffffff_9872
863cf1107ffffff,"POLYGON ((90.09105871773896 23.966706139688128, 90.05651436029179 23.95037652043837, 90.02415957009924 23.968524960628187, 90.02433332848487 23.971270210209006, 90.0329691281035 23.991203275261256, 90.0255949754556 23.99120326728082, 90.02612473319522 23.9995730343418, 90.03659890239658 23.999573068855895, 90.04022859336193 24.00794271943874, 90.05078325075955 24.00794277991333, 90.05439500072009 24.01626309755344, 90.06088696820196 24.019332155196754, 90.08219597105635 24.007383596400462, 90.07517452613864 23.99120327133562, 90.08572475212002 23.991203304115142, 90.08209510481278 23.982829079176124, 90.09208300241983 23.98282909751719, 90.09105871773896 23.966706139688128))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1107ffffff_9872
863cf1137ffffff,"MULTIPOLYGON (((90.02415957009924 23.968524960628187, 90.02288204729815 23.967920377699965, 90.02433332848487 23.971270210209006, 90.02415957009924 23.968524960628187)), ((90.0255949754556 23.99120326728082, 90.0224189505503 23.99120326384367, 90.02604865016643 23.999573034091096, 90.02612473319522 23.9995730343418, 90.0255949754556 23.99120326728082)), ((90.00961362288898 23.961641145051157, 90.01153874985617 23.96608965240799, 90.01901365228517 23.966089674105106, 90.00961362288898 23.961641145051157)))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1137ffffff_9872
863cf1177ffffff,"MULTIPOLYGON (((90.19694312838655 24.050115875990713, 90.19473934510184 24.015646222955752, 90.17715060629905 24.00734990313207, 90.17740836168623 24.007942801877135, 90.16685367765356 24.00794279023497, 90.18750713898869 24.055409425952192, 90.19694312838655 24.050115875990713)), ((90.18257024522335 24.058179002379163, 90.1781575173229 24.058179026415615, 90.17902402279147 24.060168418096602, 90.18257024522335 24.058179002379163)))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1177ffffff_9872
863cf112fffffff,"POLYGON ((90.06088696820196 24.019332155196754, 90.0622896864745 24.041435091219416, 90.0653288366265 24.041435081840252, 90.06896744894061 24.049804842511637, 90.07952217312797 24.04980483382493, 90.09007687319556 24.049804827446888, 90.09371996936954 24.05817901734263, 90.1148293563534 24.05817896167403, 90.10754315114153 24.041435070413684, 90.11809783258705 24.041435050677695, 90.11081614670057 24.024686714481454, 90.10026146298232 24.024686684783152, 90.09662730522506 24.016316941485186, 90.08607258993102 24.01631693623004, 90.08219597105635 24.007383596400462, 90.06088696820196 24.019332155196754))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf112fffffff_9872
863cf1127ffffff,"POLYGON ((90.06088696820196 24.019332155196754, 90.05439500072009 24.01626309755344, 90.05805157779045 24.02468668252838, 90.04749691415853 24.024686667993638, 90.05477416577213 24.041435114413165, 90.0622896864745 24.041435091219416, 90.06088696820196 24.019332155196754))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1127ffffff_9872
863cf1167ffffff,"POLYGON ((90.17902402279147 24.060168418096602, 90.18180500660898 24.06655322035377, 90.17125033860226 24.06655317048829, 90.17489789181245 24.0749273769849, 90.16499521734815 24.074927399572477, 90.16510702183689 24.076677960894948, 90.167995225051 24.083297078268657, 90.16552977024996 24.08329707815356, 90.16677087085573 24.102729417070766, 90.1922783391871 24.114748836983424, 90.1895148507691 24.108419662849947, 90.2106286497566 24.108419664062673, 90.20697222411093 24.10004549655295, 90.23367973099352 24.100045500462112, 90.23282582925266 24.086724817408125, 90.22767584059872 24.07492736607037, 90.23206957154106 24.07492736015815, 90.23152355134849 24.066409562877364, 90.19694312838655 24.050115875990713, 90.18750713898869 24.055409425952192, 90.18871220962006 24.058178968923436, 90.18257024522335 24.058179002379163, 90.17902402279147 24.060168418096602))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf1167ffffff_9872
863cf18dfffffff,"MULTIPOLYGON (((90.16499521734815 24.074927399572477, 90.16434317791979 24.07492740105975, 90.16510702183689 24.076677960894948, 90.16499521734815 24.074927399572477)), ((90.16677087085573 24.102729417070766, 90.16552977024996 24.08329707815356, 90.0984705702087 24.083297075023, 90.09982380063266 24.1045635539301, 90.10799798940658 24.108419682180156, 90.14728711494762 24.10841966738644, 90.1566159287632 24.10841970776029, 90.16677087085573 24.102729417070766)))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf18dfffffff_9872
863cf18d7ffffff,"POLYGON ((90.09982380063266 24.1045635539301, 90.0984705702087 24.083297075023, 90.09410346949784 24.08329707481913, 90.09045591541629 24.074927347053034, 90.0693464968297 24.07492742329305, 90.07664158099881 24.091671274901763, 90.06608693556676 24.09167127440769, 90.0697344581444 24.100045540220055, 90.08029359962649 24.10004546800449, 90.08394560883083 24.108419691236712, 90.09293647206881 24.10841968785134, 90.09982380063266 24.1045635539301))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf18d7ffffff_9872
863cf18cfffffff,"POLYGON ((90.16677087085573 24.102729417070766, 90.1566159287632 24.10841970776029, 90.15784181695557 24.10841971306577, 90.16149832289267 24.11679391201653, 90.17205740615495 24.116793880764142, 90.1757183295305 24.125168029274498, 90.18627307191773 24.125168111155936, 90.18261658342591 24.116793849466838, 90.19317127531883 24.116793914585713, 90.1922783391871 24.114748836983424, 90.16677087085573 24.102729417070766))",9872,Dhaka,BGD,Bangladesh,Asia,South-Central Asia,863cf18cfffffff_9872
